entropy,epoch,loss,step
380.0,151,0.25752076506614685,51
380.0,152,0.2574620842933655,52
380.0,153,0.25740355253219604,53
380.0,154,0.25734516978263855,54
380.0,155,0.25728702545166016,55
380.0,156,0.2572290301322937,56
380.0,157,0.25717124342918396,57
380.0,158,0.25711363554000854,58
380.0,159,0.2570561468601227,59
380.0,160,0.2569988965988159,60
380.0,161,0.2569418251514435,61
380.0,162,0.256884902715683,62
380.0,163,0.2568281590938568,63
380.0,164,0.25677159428596497,64
380.0,165,0.25671520829200745,65
380.0,166,0.2566589415073395,66
380.0,167,0.2566028833389282,67
380.0,168,0.2565470337867737,68
380.0,169,0.2564913034439087,69
380.0,170,0.256435751914978,70
380.0,171,0.2563803791999817,71
380.0,172,0.2563251852989197,72
380.0,173,0.2562704086303711,73
380.0,174,0.25621578097343445,74
380.0,175,0.25616133213043213,75
380.0,176,0.2561072111129761,76
384.0,177,0.25605329871177673,77
384.0,178,0.2559985816478729,78
384.0,179,0.25594401359558105,79
384.0,180,0.2558896839618683,80
384.0,181,0.25583550333976746,81
380.0,182,0.25578153133392334,82
380.0,183,0.25572776794433594,83
380.0,184,0.25567424297332764,84
380.0,185,0.2556208372116089,85
380.0,186,0.25556764006614685,86
380.0,187,0.25551456212997437,87
380.0,188,0.25546160340309143,88
380.0,189,0.2554088532924652,89
380.0,190,0.25535643100738525,90
380.0,191,0.25530436635017395,91
380.0,192,0.2552524507045746,92
380.0,193,0.25520068407058716,93
380.0,194,0.2551490366458893,94
380.0,195,0.25509753823280334,95
380.0,196,0.25504618883132935,96
380.0,197,0.2549950182437897,97
372.0,198,0.25494396686553955,98
372.0,199,0.25489306449890137,99
372.0,200,0.2548423111438751,0
372.0,201,0.25479164719581604,1
372.0,202,0.2547411620616913,2
372.0,203,0.25469082593917847,3
372.0,204,0.2546406686306,4
372.0,205,0.25459054112434387,5
372.0,206,0.2545405924320221,6
372.0,207,0.25449082255363464,7
372.0,208,0.25444114208221436,8
372.0,209,0.254391610622406,9
372.0,210,0.2543421983718872,10
372.0,211,0.25429290533065796,11
380.0,212,0.2542438209056854,12
380.0,213,0.25419485569000244,13
380.0,214,0.254146009683609,14
380.0,215,0.2540972828865051,15
380.0,216,0.2540486752986908,16
380.0,217,0.254000186920166,17
384.0,218,0.2539518475532532,18
384.0,219,0.25390374660491943,19
384.0,220,0.25385576486587524,20
384.0,221,0.25380784273147583,21
388.0,222,0.25376006960868835,22
388.0,223,0.2537124454975128,23
388.0,224,0.25366494059562683,24
388.0,225,0.2536175549030304,25
388.0,226,0.2535702884197235,26
388.0,227,0.2535231411457062,27
388.0,228,0.25347617268562317,28
388.0,229,0.2534292936325073,29
388.0,230,0.2533825635910034,30
388.0,231,0.25333595275878906,31
388.0,232,0.25328949093818665,32
388.0,233,0.253243088722229,33
388.0,234,0.2531968057155609,34
388.0,235,0.2531506419181824,35
388.0,236,0.2531045973300934,36
388.0,237,0.25305870175361633,37
388.0,238,0.25301286578178406,38
388.0,239,0.2529671788215637,39
388.0,240,0.25292161107063293,40
388.0,241,0.2528761029243469,41
388.0,242,0.25283074378967285,42
388.0,243,0.25278547406196594,43
388.0,244,0.25274035334587097,44
388.0,245,0.25269532203674316,45
388.0,246,0.2526503801345825,46
388.0,247,0.2526055574417114,47
388.0,248,0.2525608241558075,48
388.0,249,0.2525161802768707,49
388.0,250,0.2524717450141907,50
388.0,251,0.252427339553833,51
388.0,252,0.2523830533027649,52
388.0,253,0.25233885645866394,53
400.0,254,0.25229477882385254,54
400.0,255,0.2522507607936859,55
400.0,256,0.2522068917751312,56
400.0,257,0.2521631121635437,57
400.0,258,0.2521194517612457,58
400.0,259,0.25207585096359253,59
388.0,260,0.2520323693752289,60
388.0,261,0.2519889771938324,61
388.0,262,0.2519455850124359,62
388.0,263,0.2519022822380066,63
388.0,264,0.2518591284751892,64
388.0,265,0.251816064119339,65
388.0,266,0.25177305936813354,66
388.0,267,0.25173020362854004,67
400.0,268,0.2516874372959137,68
400.0,269,0.25164473056793213,69
400.0,270,0.2516021430492401,70
400.0,271,0.25155964493751526,71
400.0,272,0.2515172064304352,72
400.0,273,0.25147491693496704,73
388.0,274,0.25143271684646606,74
388.0,275,0.251390665769577,75
396.0,276,0.2513485252857208,76
396.0,277,0.2513064444065094,77
396.0,278,0.25126445293426514,78
400.0,279,0.2512225806713104,79
400.0,280,0.2511807680130005,80
400.0,281,0.2511390745639801,81
400.0,282,0.2510974705219269,82
400.0,283,0.25105589628219604,83
400.0,284,0.25101447105407715,84
400.0,285,0.250973105430603,85
400.0,286,0.25093182921409607,86
400.0,287,0.2508906126022339,87
400.0,288,0.25084951519966125,88
400.0,289,0.2508084774017334,89
400.0,290,0.2507675886154175,90
400.0,291,0.25072672963142395,91
400.0,292,0.25068598985671997,92
400.0,293,0.2506452798843384,93
400.0,294,0.2506047189235687,94
400.0,295,0.25056418776512146,95
400.0,296,0.25052377581596375,96
388.0,297,0.2504833936691284,97
388.0,298,0.25044313073158264,98
388.0,299,0.25040292739868164,99
388.0,300,0.2503627836704254,0
388.0,301,0.25032272934913635,1
392.0,302,0.25028279423713684,2
392.0,303,0.2502428889274597,3
392.0,304,0.25020313262939453,4
392.0,305,0.2501634359359741,5
392.0,306,0.2501237392425537,6
392.0,307,0.25008416175842285,7
396.0,308,0.25004470348358154,8
396.0,309,0.2500052750110626,9
396.0,310,0.24996593594551086,10
396.0,311,0.24992668628692627,11
396.0,312,0.24988745152950287,12
396.0,313,0.2498483657836914,13
396.0,314,0.24980933964252472,14
396.0,315,0.2497701793909073,15
396.0,316,0.24973058700561523,16
396.0,317,0.24969108402729034,17
396.0,318,0.24965162575244904,18
396.0,319,0.24961218237876892,19
396.0,320,0.24957260489463806,20
396.0,321,0.24953316152095795,21
396.0,322,0.24949374794960022,22
396.0,323,0.24945440888404846,23
396.0,324,0.24941512942314148,24
396.0,325,0.24937593936920166,25
396.0,326,0.24933677911758423,26
396.0,327,0.24929770827293396,27
396.0,328,0.24925872683525085,28
396.0,329,0.24921980500221252,29
396.0,330,0.24918092787265778,30
396.0,331,0.24914215505123138,31
396.0,332,0.24910341203212738,32
396.0,333,0.24906472861766815,33
396.0,334,0.24902614951133728,34
408.0,335,0.24898755550384521,35
408.0,336,0.2489488571882248,36
408.0,337,0.2489093840122223,37
408.0,338,0.24886994063854218,38
408.0,339,0.24883060157299042,39
408.0,340,0.24879133701324463,40
404.0,341,0.24875211715698242,41
400.0,342,0.24871300160884857,42
400.0,343,0.24867390096187592,43
400.0,344,0.24863490462303162,44
400.0,345,0.2485959380865097,45
400.0,346,0.2485569715499878,46
404.0,347,0.24851803481578827,47
404.0,348,0.24847917258739471,48
404.0,349,0.24844038486480713,49
404.0,350,0.24840165674686432,50
404.0,351,0.2483629733324051,51
404.0,352,0.24832437932491302,52
396.0,353,0.24828583002090454,53
396.0,354,0.24824734032154083,54
396.0,355,0.2482088804244995,55
396.0,356,0.24817050993442535,56
396.0,357,0.24813224375247955,57
396.0,358,0.24809406697750092,58
396.0,359,0.24805589020252228,59
396.0,360,0.2480178028345108,60
384.0,361,0.24797973036766052,61
384.0,362,0.2479417622089386,62
384.0,363,0.24790386855602264,63
384.0,364,0.2478659600019455,64
384.0,365,0.2478281557559967,65
384.0,366,0.2477903962135315,66
392.0,367,0.24775268137454987,67
392.0,368,0.24771499633789062,68
392.0,369,0.24767741560935974,69
392.0,370,0.24763984978199005,70
392.0,371,0.24760234355926514,71
392.0,372,0.2475648820400238,72
392.0,373,0.24752750992774963,73
392.0,374,0.24749013781547546,74
404.0,375,0.24745285511016846,75
404.0,376,0.24741561710834503,76
404.0,377,0.247378408908844,77
404.0,378,0.24734127521514893,78
400.0,379,0.247304305434227,79
400.0,380,0.24726757407188416,80
404.0,381,0.2472308725118637,81
404.0,382,0.24719423055648804,82
404.0,383,0.24715761840343475,83
404.0,384,0.24712105095386505,84
404.0,385,0.24708454310894012,85
404.0,386,0.24704807996749878,86
408.0,387,0.24701161682605743,87
408.0,388,0.24697524309158325,88
408.0,389,0.24693891406059265,89
408.0,390,0.24690289795398712,90
408.0,391,0.24686689674854279,91
408.0,392,0.2468309849500656,92
408.0,393,0.24679505825042725,93
408.0,394,0.24675922095775604,94
408.0,395,0.24672338366508484,95
408.0,396,0.2466876208782196,96
408.0,397,0.24665190279483795,97
408.0,398,0.2466162145137787,98
408.0,399,0.2465805858373642,99
408.0,400,0.2465449720621109,0
408.0,401,0.24650941789150238,1
408.0,402,0.24647387862205505,2
408.0,403,0.2464384138584137,3
408.0,404,0.24640299379825592,4
408.0,405,0.24636754393577576,5
408.0,406,0.24633218348026276,6
408.0,407,0.24629688262939453,7
408.0,408,0.24626155197620392,8
408.0,409,0.24622629582881927,9
408.0,410,0.2461910843849182,10
408.0,411,0.24615593254566193,11
408.0,412,0.24612079560756683,12
408.0,413,0.24608568847179413,13
408.0,414,0.246050626039505,14
408.0,415,0.24601556360721588,15
408.0,416,0.24598060548305511,16
408.0,417,0.24594563245773315,17
408.0,418,0.24591070413589478,18
408.0,419,0.24587582051753998,19
408.0,420,0.24584093689918518,20
408.0,421,0.24580612778663635,21
408.0,422,0.24577133357524872,22
408.0,423,0.24573661386966705,23
408.0,424,0.245701864361763,24
408.0,425,0.24566718935966492,25
408.0,426,0.24563255906105042,26
408.0,427,0.24559791386127472,27
408.0,428,0.2455633133649826,28
408.0,429,0.24552875757217407,29
408.0,430,0.2454945147037506,30
408.0,431,0.24546033143997192,31
408.0,432,0.24542617797851562,32
408.0,433,0.24539203941822052,33
404.0,434,0.2453579306602478,34
404.0,435,0.24532383680343628,35
404.0,436,0.2452898919582367,36
404.0,437,0.24525600671768188,37
404.0,438,0.2452225536108017,38
404.0,439,0.24518992006778717,39
404.0,440,0.2451573610305786,40
404.0,441,0.24512481689453125,41
404.0,442,0.24509231746196747,42
404.0,443,0.2450598180294037,43
404.0,444,0.2450273633003235,44
404.0,445,0.24499499797821045,45
404.0,446,0.24496257305145264,46
404.0,447,0.2449302077293396,47
404.0,448,0.24489784240722656,48
404.0,449,0.2448655068874359,49
404.0,450,0.24483324587345123,50
404.0,451,0.24480095505714417,51
404.0,452,0.24476869404315948,52
404.0,453,0.2447364777326584,53
404.0,454,0.24470432102680206,54
404.0,455,0.24467211961746216,55
408.0,456,0.24463994801044464,56
408.0,457,0.2446078062057495,57
408.0,458,0.24457569420337677,58
408.0,459,0.2445436269044876,59
408.0,460,0.24451154470443726,60
408.0,461,0.24447952210903168,61
408.0,462,0.2444475144147873,62
408.0,463,0.2444154918193817,63
416.0,464,0.2443835288286209,64
416.0,465,0.2443515807390213,65
416.0,466,0.24431964755058289,66
416.0,467,0.24428771436214447,67
416.0,468,0.24425584077835083,68
416.0,469,0.2442239373922348,69
416.0,470,0.24419210851192474,70
416.0,471,0.2441602647304535,71
416.0,472,0.24412836134433746,72
416.0,473,0.24409669637680054,73
416.0,474,0.2440650761127472,74
416.0,475,0.24403347074985504,75
416.0,476,0.2440018653869629,76
416.0,477,0.24397027492523193,77
416.0,478,0.24393871426582336,78
416.0,479,0.24390719830989838,79
416.0,480,0.24387569725513458,80
416.0,481,0.24384446442127228,81
416.0,482,0.24381330609321594,82
416.0,483,0.24378210306167603,83
416.0,484,0.24375095963478088,84
416.0,485,0.24371983110904694,85
416.0,486,0.243688702583313,86
416.0,487,0.24365760385990143,87
416.0,488,0.24362650513648987,88
416.0,489,0.24359546601772308,89
416.0,490,0.2435644119977951,90
416.0,491,0.2435334026813507,91
416.0,492,0.2435023933649063,92
416.0,493,0.2434714138507843,93
412.0,494,0.2434404492378235,94
412.0,495,0.24340948462486267,95
412.0,496,0.24337857961654663,96
412.0,497,0.24334770441055298,97
412.0,498,0.24331726133823395,98
412.0,499,0.2432868629693985,99
412.0,500,0.24325641989707947,0
412.0,501,0.24322609603405,1
412.0,502,0.24319571256637573,2
412.0,503,0.24316531419754028,3
412.0,504,0.2431349903345108,4
412.0,505,0.24310468137264252,5
412.0,506,0.24307437241077423,6
412.0,507,0.24304409325122833,7
412.0,508,0.24301378428936005,8
412.0,509,0.24298352003097534,9
412.0,510,0.24295325577259064,10
412.0,511,0.24292300641536713,11
412.0,512,0.242892786860466,12
412.0,513,0.2428625524044037,13
412.0,514,0.24283233284950256,14
412.0,515,0.2428021878004074,15
412.0,516,0.2427719682455063,16
412.0,517,0.24274179339408875,17
412.0,518,0.2427116334438324,18
412.0,519,0.24268150329589844,19
412.0,520,0.24265138804912567,20
412.0,521,0.24262122809886932,21
412.0,522,0.24259111285209656,22
412.0,523,0.24256080389022827,23
412.0,524,0.24253053963184357,24
412.0,525,0.2425002157688141,25
412.0,526,0.2424699366092682,26
412.0,527,0.2424396574497223,27
408.0,528,0.24240942299365997,28
408.0,529,0.24237917363643646,29
408.0,530,0.24234893918037415,30
408.0,531,0.24231868982315063,31
408.0,532,0.2422884702682495,32
408.0,533,0.24225862324237823,33
408.0,534,0.24222873151302338,34
408.0,535,0.2421988546848297,35
408.0,536,0.24216899275779724,36
408.0,537,0.24213919043540955,37
412.0,538,0.24210934340953827,38
412.0,539,0.24207951128482819,39
412.0,540,0.24204964935779572,40
412.0,541,0.2420198768377304,41
412.0,542,0.2419900745153427,42
412.0,543,0.24196024239063263,43
412.0,544,0.24193044006824493,44
412.0,545,0.24190066754817963,45
412.0,546,0.2418709248304367,46
412.0,547,0.24184109270572662,47
412.0,548,0.2418113350868225,48
412.0,549,0.2417815625667572,49
412.0,550,0.24175181984901428,50
412.0,551,0.24172203242778778,51
412.0,552,0.24169166386127472,52
412.0,553,0.2416614145040512,53
412.0,554,0.2416314333677292,54
412.0,555,0.24160140752792358,55
412.0,556,0.24157141149044037,56
412.0,557,0.24154140055179596,57
412.0,558,0.24151143431663513,58
412.0,559,0.2414814531803131,59
412.0,560,0.2414514571428299,60
412.0,561,0.24142149090766907,61
412.0,562,0.24139153957366943,62
412.0,563,0.24136154353618622,63
412.0,564,0.2413315325975418,64
412.0,565,0.24130158126354218,65
412.0,566,0.24127164483070374,66
412.0,567,0.2412416785955429,67
412.0,568,0.2412116974592209,68
412.0,569,0.24118173122406006,69
412.0,570,0.24115166068077087,70
412.0,571,0.24112167954444885,71
412.0,572,0.24109214544296265,72
412.0,573,0.24106262624263763,73
412.0,574,0.24103309214115143,74
412.0,575,0.24100357294082642,75
412.0,576,0.2409740388393402,76
424.0,577,0.24094456434249878,77
424.0,578,0.24091507494449615,78
424.0,579,0.24088554084300995,79
424.0,580,0.24085603654384613,80
424.0,581,0.2408265471458435,81
424.0,582,0.2407970428466797,82
424.0,583,0.24076752364635468,83
424.0,584,0.24073798954486847,84
424.0,585,0.24070854485034943,85
424.0,586,0.2406790405511856,86
424.0,587,0.2406495213508606,87
424.0,588,0.240619957447052,88
424.0,589,0.24059003591537476,89
424.0,590,0.24056009948253632,90
428.0,591,0.2405301332473755,91
428.0,592,0.24050022661685944,92
428.0,593,0.240470290184021,93
428.0,594,0.24044035375118256,94
428.0,595,0.24041038751602173,95
428.0,596,0.24038048088550568,96
428.0,597,0.24035052955150604,97
428.0,598,0.2403205931186676,98
424.0,599,0.2402905970811844,99
424.0,600,0.24026072025299072,0
424.0,601,0.2402307689189911,1
424.0,602,0.24020078778266907,2
424.0,603,0.24017086625099182,3
424.0,604,0.24014092981815338,4
424.0,605,0.24011093378067017,5
424.0,606,0.24008098244667053,6
424.0,607,0.24005107581615448,7
424.0,608,0.24002109467983246,8
424.0,609,0.23999109864234924,9
424.0,610,0.23996120691299438,10
424.0,611,0.23993128538131714,11
424.0,612,0.23990127444267273,12
424.0,613,0.2398713082075119,13
424.0,614,0.23984134197235107,14
420.0,615,0.23981140553951263,15
420.0,616,0.2397814244031906,16
420.0,617,0.2397514283657074,17
420.0,618,0.23972147703170776,18
420.0,619,0.23969148099422455,19
420.0,620,0.23966151475906372,20
420.0,621,0.2396315038204193,21
420.0,622,0.2396015226840973,22
420.0,623,0.23957151174545288,23
420.0,624,0.23954151570796967,24
420.0,625,0.23951148986816406,25
420.0,626,0.23948153853416443,26
420.0,627,0.23945152759552002,27
420.0,628,0.23942148685455322,28
420.0,629,0.23939144611358643,29
420.0,630,0.23936143517494202,30
420.0,631,0.2393314242362976,31
420.0,632,0.23930133879184723,32
420.0,633,0.239271342754364,33
420.0,634,0.23924127221107483,34
420.0,635,0.23921121656894684,35
420.0,636,0.23918116092681885,36
420.0,637,0.23915109038352966,37
420.0,638,0.23912103474140167,38
420.0,639,0.2390909194946289,39
420.0,640,0.2390608787536621,40
420.0,641,0.23903079330921173,41
420.0,642,0.23900070786476135,42
420.0,643,0.2389705777168274,43
420.0,644,0.23894046247005463,44
420.0,645,0.23891039192676544,45
420.0,646,0.2388802319765091,46
420.0,647,0.23885011672973633,47
420.0,648,0.23881998658180237,48
420.0,649,0.2387898564338684,49
420.0,650,0.23875971138477325,50
420.0,651,0.2387295365333557,51
420.0,652,0.23869942128658295,52
420.0,653,0.23866921663284302,53
420.0,654,0.23863902688026428,54
420.0,655,0.23860885202884674,55
420.0,656,0.23857860267162323,56
420.0,657,0.2385481894016266,57
416.0,658,0.23851777613162994,58
420.0,659,0.23848745226860046,59
420.0,660,0.23845702409744263,60
420.0,661,0.23842662572860718,61
420.0,662,0.23839643597602844,62
420.0,663,0.23836655914783478,63
420.0,664,0.23833675682544708,64
424.0,665,0.2383069396018982,65
424.0,666,0.23827704787254333,66
432.0,667,0.23824721574783325,67
432.0,668,0.23821735382080078,68
432.0,669,0.23818744719028473,69
432.0,670,0.23815761506557465,70
432.0,671,0.2381277084350586,71
432.0,672,0.23809778690338135,72
432.0,673,0.23806791007518768,73
432.0,674,0.23803797364234924,74
432.0,675,0.2380080670118332,75
432.0,676,0.23797811567783356,76
432.0,677,0.23794814944267273,77
432.0,678,0.23791825771331787,78
432.0,679,0.23788826167583466,79
432.0,680,0.23785831034183502,80
432.0,681,0.23782820999622345,81
432.0,682,0.23779787123203278,82
432.0,683,0.23776760697364807,83
432.0,684,0.23773729801177979,84
432.0,685,0.23770691454410553,85
432.0,686,0.23767662048339844,86
432.0,687,0.23764625191688538,87
432.0,688,0.23761588335037231,88
432.0,689,0.23758552968502045,89
432.0,690,0.2375551462173462,90
432.0,691,0.23752476274967194,91
432.0,692,0.2374943196773529,92
432.0,693,0.23746390640735626,93
428.0,694,0.237433522939682,94
428.0,695,0.23740306496620178,95
428.0,696,0.23737262189388275,96
428.0,697,0.23734213411808014,97
428.0,698,0.23731140792369843,98
428.0,699,0.2372807264328003,99
428.0,700,0.2372499257326126,0
428.0,701,0.23721963167190552,1
428.0,702,0.23718921840190887,2
428.0,703,0.23715871572494507,3
428.0,704,0.23712784051895142,4
428.0,705,0.23709696531295776,5
428.0,706,0.23706598579883575,6
428.0,707,0.2370348870754242,7
428.0,708,0.23700381815433502,8
428.0,709,0.23697271943092346,9
428.0,710,0.23694156110286713,10
428.0,711,0.2369104027748108,11
428.0,712,0.23687922954559326,12
432.0,713,0.23684807121753693,13
432.0,714,0.2368168830871582,14
432.0,715,0.23678560554981232,15
432.0,716,0.2367544174194336,16
432.0,717,0.23672324419021606,17
432.0,718,0.236692413687706,18
432.0,719,0.23666152358055115,19
432.0,720,0.2366306632757187,20
432.0,721,0.23659977316856384,21
432.0,722,0.2365688532590866,22
432.0,723,0.23653791844844818,23
432.0,724,0.23650699853897095,24
436.0,725,0.23647601902484894,25
436.0,726,0.23644548654556274,26
436.0,727,0.23641502857208252,27
436.0,728,0.23638451099395752,28
436.0,729,0.2363540232181549,29
436.0,730,0.23632344603538513,30
436.0,731,0.23629291355609894,31
436.0,732,0.23626239597797394,32
436.0,733,0.236231729388237,33
436.0,734,0.236201211810112,34
436.0,735,0.23617057502269745,35
436.0,736,0.2361399233341217,36
436.0,737,0.23610931634902954,37
436.0,738,0.23607861995697021,38
436.0,739,0.23604795336723328,39
436.0,740,0.23601727187633514,40
436.0,741,0.23598656058311462,41
436.0,742,0.23595575988292694,42
436.0,743,0.23592498898506165,43
436.0,744,0.23589420318603516,44
436.0,745,0.2358633428812027,45
436.0,746,0.2358325570821762,46
436.0,747,0.23580168187618256,47
436.0,748,0.23577077686786652,48
436.0,749,0.23573945462703705,49
436.0,750,0.23570674657821655,50
436.0,751,0.2356741577386856,51
436.0,752,0.23564152419567108,52
436.0,753,0.2356088012456894,53
436.0,754,0.23557613790035248,54
436.0,755,0.2355434000492096,55
436.0,756,0.2355107069015503,56
424.0,757,0.23547790944576263,57
424.0,758,0.2354455143213272,58
424.0,759,0.23541301488876343,59
420.0,760,0.23538045585155487,60
420.0,761,0.23534801602363586,61
420.0,762,0.2353154420852661,62
420.0,763,0.23528291285037994,63
420.0,764,0.2352503538131714,64
420.0,765,0.23521775007247925,65
420.0,766,0.23518513143062592,66
420.0,767,0.2351524531841278,67
420.0,768,0.23511983454227448,68
420.0,769,0.23508714139461517,69
420.0,770,0.23505447804927826,70
420.0,771,0.235021710395813,71
420.0,772,0.23498894274234772,72
420.0,773,0.2349560558795929,73
420.0,774,0.23492297530174255,74
420.0,775,0.2348899096250534,75
420.0,776,0.23485678434371948,76
420.0,777,0.23482364416122437,77
420.0,778,0.23479051887989044,78
420.0,779,0.23475736379623413,79
420.0,780,0.23472413420677185,80
420.0,781,0.23469094932079315,81
420.0,782,0.23465770483016968,82
420.0,783,0.234624445438385,83
420.0,784,0.23459120094776154,84
428.0,785,0.2345578819513321,85
428.0,786,0.2345247119665146,86
428.0,787,0.23449163138866425,87
428.0,788,0.23445887863636017,88
428.0,789,0.23442624509334564,89
428.0,790,0.2343933880329132,90
428.0,791,0.23436054587364197,91
428.0,792,0.23432761430740356,92
428.0,793,0.2342946082353592,93
428.0,794,0.23426112532615662,94
428.0,795,0.2342277318239212,95
428.0,796,0.23419426381587982,96
428.0,797,0.23416082561016083,97
428.0,798,0.23412761092185974,98
420.0,799,0.2340942770242691,99
420.0,800,0.23406101763248444,0
420.0,801,0.2340276688337326,1
420.0,802,0.23399430513381958,2
420.0,803,0.23396097123622894,3
420.0,804,0.23392771184444427,4
420.0,805,0.23389440774917603,5
420.0,806,0.233861044049263,6
420.0,807,0.23382771015167236,7
420.0,808,0.23379433155059814,8
420.0,809,0.23376090824604034,9
420.0,810,0.23372747004032135,10
420.0,811,0.23369401693344116,11
420.0,812,0.23366057872772217,12
420.0,813,0.23362703621387482,13
420.0,814,0.23359358310699463,14
420.0,815,0.2335599660873413,15
420.0,816,0.23352627456188202,16
420.0,817,0.23349177837371826,17
420.0,818,0.2334572821855545,18
420.0,819,0.23342280089855194,19
420.0,820,0.23338820040225983,20
424.0,821,0.23335368931293488,21
424.0,822,0.23331902921199799,22
424.0,823,0.23328447341918945,23
